# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
36710at7898	Complete	NC_007123.7	13093096	13103007	+	751.4	469	https://www.orthodb.org/v10?query=36710at7898	protein PAT1 homolog 2
36718at7898	Complete	NC_007136.7	1336185	1339753	+	1099.3	556	https://www.orthodb.org/v10?query=36718at7898	protein fem-1 homolog B
36730at7898	Complete	NC_007121.7	32265066	32494067	-	801.6	478	https://www.orthodb.org/v10?query=36730at7898	UV radiation resistance-associated gene protein
36749at7898	Complete	NC_007129.7	13077799	13102763	+	802.5	461	https://www.orthodb.org/v10?query=36749at7898	gigaxonin
36771at7898	Complete	NC_007127.7	32242480	32275260	+	1063.1	534	https://www.orthodb.org/v10?query=36771at7898	kelch-like protein 32
36795at7898	Complete	NC_007124.7	11767605	11797484	-	958.8	515	https://www.orthodb.org/v10?query=36795at7898	RING finger protein 145-like
36804at7898	Complete	NC_007124.7	15958489	15994701	-	817.6	455	https://www.orthodb.org/v10?query=36804at7898	IKAROS family zinc finger 1 (Ikaros)
36863at7898	Complete	NC_007121.7	2759394	2786087	-	1004.4	491
36872at7898	Complete	NC_007121.7	10564500	10607057	-	851.5	496	https://www.orthodb.org/v10?query=36872at7898	dopamine beta-hydroxylase
36988at7898	Complete	NC_007133.7	10783609	10785375	+	1129.6	527	https://www.orthodb.org/v10?query=36988at7898	Ectodermal-neural cortex 3
37003at7898	Fragmented	NC_007131.7	2066825	2102636	-	682.4	452	https://www.orthodb.org/v10?query=37003at7898	rho GTPase-activating protein 18 isoform X1
37013at7898	Complete	NC_007130.7	34180327	34217358	+	998.5	494	https://www.orthodb.org/v10?query=37013at7898	Polypeptide N-acetylgalactosaminyltransferase
37036at7898	Complete	NC_007115.7	77349425	77377595	-	931.4	519
37053at7898	Complete	NC_007113.7	1453036	1468257	-	988.5	533	https://www.orthodb.org/v10?query=37053at7898	glycosylphosphatidylinositol anchor attachment 1 protein
37128at7898	Complete	NC_007127.7	40508936	40541329	+	655.6	443	https://www.orthodb.org/v10?query=37128at7898	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
37176at7898	Complete	NC_007125.7	36414999	36428285	+	758.3	432	https://www.orthodb.org/v10?query=37176at7898	Nei-like DNA glycosylase 3
37182at7898	Complete	NC_007126.7	17111846	17122870	+	487.9	358	https://www.orthodb.org/v10?query=37182at7898	transcription factor RelB isoform X1
37190at7898	Complete	NC_007132.7	15126124	15282293	-	1017.9	728	https://www.orthodb.org/v10?query=37190at7898	splicing factor, suppressor of white-apricot homolog isoform X1
37224at7898	Complete	NC_007121.7	1435540	1523261	-	673.2	394	https://www.orthodb.org/v10?query=37224at7898	WD repeat-containing protein 70
37228at7898	Duplicated	NC_007122.7	28128187	28151511	-	966.1	492	https://www.orthodb.org/v10?query=37228at7898	putative beta-lactamase-like 1
37228at7898	Duplicated	NC_007134.7	21965756	21974721	+	898.4	520	https://www.orthodb.org/v10?query=37228at7898	putative beta-lactamase-like 1
37282at7898	Complete	NC_007121.7	5537066	5568336	-	967.4	498	https://www.orthodb.org/v10?query=37282at7898	Tyrosine-protein kinase
37283at7898	Complete	NC_007134.7	31817470	31828818	+	701.0	403	https://www.orthodb.org/v10?query=37283at7898	V-myb avian myeloblastosis viral oncogene homolog
37301at7898	Fragmented	NC_007131.7	22799973	22987762	+	688.8	425
37314at7898	Complete	NC_007116.7	45895751	45914316	+	1057.2	686	https://www.orthodb.org/v10?query=37314at7898	DNA polymerase kappa
37392at7898	Complete	NC_007133.7	30195283	30269126	+	894.2	510	https://www.orthodb.org/v10?query=37392at7898	gamma-adducin-like isoform X1
37539at7898	Complete	NC_007112.7	29184201	29202390	+	805.2	475	https://www.orthodb.org/v10?query=37539at7898	Cysteinyl-tRNA synthetase 2, mitochondrial
37587at7898	Complete	NC_007126.7	26498831	26538863	-	943.1	519
37593at7898	Complete	NC_007125.7	23679272	23684755	-	961.2	504
37662at7898	Complete	NC_007128.7	600072	608730	-	916.6	433	https://www.orthodb.org/v10?query=37662at7898	kelch-like protein 28
37681at7898	Complete	NC_007126.7	37106314	37227025	+	949.8	584	https://www.orthodb.org/v10?query=37681at7898	amyloid-like protein 1 isoform X1
37701at7898	Complete	NC_007113.7	45140166	45153518	-	811.6	558
37770at7898	Complete	NC_007131.7	53368656	53401770	+	1050.9	508	https://www.orthodb.org/v10?query=37770at7898	pre-mRNA-processing factor 17
37797at7898	Complete	NC_007135.7	35913839	35930008	+	948.1	521	https://www.orthodb.org/v10?query=37797at7898	ATP-binding cassette sub-family D member 4
37804at7898	Missing
37811at7898	Complete	NC_007112.7	343708	353984	-	945.5	560	https://www.orthodb.org/v10?query=37811at7898	vitamin K-dependent protein S
37813at7898	Complete	NC_007117.7	32405540	32411191	-	838.9	579	https://www.orthodb.org/v10?query=37813at7898	ubiquitin carboxyl-terminal hydrolase 1 isoform X1
37903at7898	Complete	NC_007127.7	42156172	42175559	-	928.3	545	https://www.orthodb.org/v10?query=37903at7898	alkylated DNA repair protein alkB homolog 8
37963at7898	Complete	NC_007129.7	34600955	34641504	+	911.3	462	https://www.orthodb.org/v10?query=37963at7898	TCDD-inducible poly 
38019at7898	Complete	NC_007117.7	18367842	18381183	+	1015.6	485	https://www.orthodb.org/v10?query=38019at7898	Diacylglycerol kinase
38021at7898	Complete	NC_007129.7	44886383	44905965	-	848.9	520	https://www.orthodb.org/v10?query=38021at7898	para-nitrobenzyl esterase-like
38025at7898	Complete	NC_007127.7	49629910	49646543	-	568.6	418
38061at7898	Complete	NC_007117.7	27340082	27355293	+	832.9	481
38080at7898	Complete	NC_007127.7	9434146	9449672	-	1003.4	546	https://www.orthodb.org/v10?query=38080at7898	U4/U6 small nuclear ribonucleoprotein Prp3
38188at7898	Complete	NC_007119.7	47834874	47844455	-	830.1	480	https://www.orthodb.org/v10?query=38188at7898	uncharacterized protein KIAA2013 homolog
38233at7898	Complete	NC_007119.7	24108789	24113039	-	697.5	460	https://www.orthodb.org/v10?query=38233at7898	5' exonuclease Apollo
38237at7898	Complete	NC_007127.7	32567301	32579515	-	1076.9	558	https://www.orthodb.org/v10?query=38237at7898	F-box/LRR-repeat protein 4
38270at7898	Complete	NC_007116.7	32865366	32882161	-	857.1	551	https://www.orthodb.org/v10?query=38270at7898	Leucine rich repeat and sterile alpha motif containing 1
38353at7898	Complete	NC_007126.7	45595384	45634724	+	954.0	514	https://www.orthodb.org/v10?query=38353at7898	autophagy-related protein 16-1 isoform X1
38362at7898	Complete	NC_007127.7	10026299	10052905	-	1133.4	598	https://www.orthodb.org/v10?query=38362at7898	Centrosomal protein 76
38408at7898	Complete	NC_007128.7	30845876	30855494	+	864.6	473	https://www.orthodb.org/v10?query=38408at7898	tripeptidyl-peptidase 1
38449at7898	Complete	NC_007121.7	600451	625434	-	974.5	602	https://www.orthodb.org/v10?query=38449at7898	transcription factor RFX3
38468at7898	Missing
38555at7898	Fragmented	NC_007118.7	41404702	41416328	-	347.5	352	https://www.orthodb.org/v10?query=38555at7898	ATP-binding cassette sub-family F member 3
38558at7898	Complete	NC_007129.7	29950232	29955387	+	941.1	594	https://www.orthodb.org/v10?query=38558at7898	ATM interactor
38664at7898	Complete	NC_007116.7	30707530	30715104	-	939.1	455	https://www.orthodb.org/v10?query=38664at7898	FinTRIM family, member 82
38678at7898	Complete	NC_007133.7	94691	102246	+	841.9	670	https://www.orthodb.org/v10?query=38678at7898	NCK-interacting protein with SH3 domain
38760at7898	Complete	NC_007122.7	18803381	18818479	-	976.6	593	https://www.orthodb.org/v10?query=38760at7898	putative homeodomain transcription factor 1
38885at7898	Complete	NC_007113.7	37307328	37352577	-	875.1	498	https://www.orthodb.org/v10?query=38885at7898	ski-like protein
38888at7898	Complete	NC_007135.7	37533843	37559062	+	938.9	549	https://www.orthodb.org/v10?query=38888at7898	mitochondrial Rho GTPase 2
38890at7898	Complete	NC_007115.7	26022600	26032740	-	1210.3	625	https://www.orthodb.org/v10?query=38890at7898	ubiquitin carboxyl-terminal hydrolase 44
38898at7898	Complete	NC_007112.7	52462068	52478453	+	1055.5	571
38904at7898	Complete	NC_007124.7	6089008	6124589	+	772.0	507	https://www.orthodb.org/v10?query=38904at7898	constitutive coactivator of peroxisome proliferator-activated receptor gamma
39031at7898	Complete	NC_007136.7	6404548	6420799	-	1032.2	500	https://www.orthodb.org/v10?query=39031at7898	tyrosine-protein phosphatase non-receptor type 9
39045at7898	Complete	NC_007136.7	17479621	17493658	-	969.2	580	https://www.orthodb.org/v10?query=39045at7898	Leucine-rich repeat
39050at7898	Complete	NC_007136.7	26739153	26752889	-	682.8	416	https://www.orthodb.org/v10?query=39050at7898	ubiquitin carboxyl-terminal hydrolase 3
39156at7898	Complete	NC_007116.7	32490594	32498531	+	947.3	525	https://www.orthodb.org/v10?query=39156at7898	NADPH-dependent diflavin oxidoreductase 1
39330at7898	Complete	NC_007122.7	34220273	34232586	-	848.2	556	https://www.orthodb.org/v10?query=39330at7898	large subunit GTPase 1 homolog
39380at7898	Complete	NC_007119.7	53474843	53487009	-	915.2	493	https://www.orthodb.org/v10?query=39380at7898	Choline dehydrogenase
39444at7898	Complete	NC_007120.7	55576477	55593593	-	876.9	494	https://www.orthodb.org/v10?query=39444at7898	arylsulfatase D-like
39460at7898	Complete	NC_007123.7	28749224	28770399	+	802.9	489	https://www.orthodb.org/v10?query=39460at7898	T-box transcription factor TBX21
39507at7898	Complete	NC_007123.7	1087262	1132679	+	894.2	450
39521at7898	Complete	NC_007128.7	25397263	25412113	+	801.2	478	https://www.orthodb.org/v10?query=39521at7898	myotubularin-related protein 9-like isoform X1
39527at7898	Complete	NC_007127.7	29376850	29384152	+	623.4	432	https://www.orthodb.org/v10?query=39527at7898	protein RRNAD1
39535at7898	Complete	NC_007124.7	319741	329998	-	1067.4	543	https://www.orthodb.org/v10?query=39535at7898	nucleolar RNA helicase 2
39541at7898	Complete	NC_007117.7	39202945	39218457	-	853.2	555	https://www.orthodb.org/v10?query=39541at7898	protein OS-9 isoform X1
39549at7898	Complete	NC_007113.7	406545	424921	+	840.1	498	https://www.orthodb.org/v10?query=39549at7898	myosin light chain kinase 2, skeletal/cardiac muscle-like isoform X1
39567at7898	Complete	NC_007112.7	313229	338197	-	793.7	543	https://www.orthodb.org/v10?query=39567at7898	growth arrest-specific protein 6
39604at7898	Complete	NC_007124.7	4685504	4704265	-	858.5	463	https://www.orthodb.org/v10?query=39604at7898	oncoprotein-induced transcript 3 protein
39654at7898	Complete	NC_007119.7	11642342	11680371	+	993.1	599
39682at7898	Complete	NC_007124.7	40287052	40316306	-	954.7	518	https://www.orthodb.org/v10?query=39682at7898	Pyridine nucleotide-disulphide oxidoreductase domain 2
39734at7898	Complete	NC_007131.7	944470	1119792	-	853.4	505	https://www.orthodb.org/v10?query=39734at7898	mRNA-capping enzyme
39768at7898	Complete	NC_007120.7	38353787	38368116	-	711.0	537	https://www.orthodb.org/v10?query=39768at7898	Coiled-coil domain containing 93
39865at7898	Complete	NC_007127.7	8158731	8161848	+	1067.5	513	https://www.orthodb.org/v10?query=39865at7898	protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2
40078at7898	Complete	NC_007126.7	9445919	9592790	-	954.4	545	https://www.orthodb.org/v10?query=40078at7898	GRB2-associated-binding protein 2
40090at7898	Complete	NC_007124.7	40694427	40714262	+	994.0	582	https://www.orthodb.org/v10?query=40090at7898	Hermansky-Pudlak syndrome 1 protein
40221at7898	Complete	NC_007124.7	23084176	23094986	-	1073.7	565	https://www.orthodb.org/v10?query=40221at7898	KIF1-binding protein
40244at7898	Complete	NC_007135.7	35567418	35674755	-	490.7	485
40289at7898	Complete	NC_007116.7	30130968	30145938	-	1009.4	538	https://www.orthodb.org/v10?query=40289at7898	Zinc finger and BTB domain containing 44
40296at7898	Complete	NC_007128.7	10784668	10796791	-	458.7	384	https://www.orthodb.org/v10?query=40296at7898	F-box only protein 34
40344at7898	Complete	NC_007116.7	30741787	30749057	+	978.2	527
40346at7898	Complete	NC_007122.7	41936541	41960093	+	994.2	489	https://www.orthodb.org/v10?query=40346at7898	delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial
40391at7898	Complete	NC_007117.7	49784500	49800028	-	1078.1	478	https://www.orthodb.org/v10?query=40391at7898	negative elongation factor C/D
40400at7898	Complete	NC_007126.7	509129	516326	+	554.6	440	https://www.orthodb.org/v10?query=40400at7898	tripartite motif-containing protein 16-like isoform X1
40411at7898	Complete	NC_007120.7	169712	180240	-	797.9	445	https://www.orthodb.org/v10?query=40411at7898	putative phospholipase B-like 2
40428at7898	Complete	NC_007132.7	30794729	30828906	+	1040.8	542	https://www.orthodb.org/v10?query=40428at7898	Transporter
40442at7898	Complete	NC_007135.7	17142880	17214472	+	921.5	878	https://www.orthodb.org/v10?query=40442at7898	protein AF-10 isoform X1
40445at7898	Complete	NC_007119.7	41053030	41172936	+	977.2	661	https://www.orthodb.org/v10?query=40445at7898	Glycerol-3-phosphate acyltransferase 2, mitochondrial
40468at7898	Complete	NC_007129.7	26829320	26849764	+	636.6	419	https://www.orthodb.org/v10?query=40468at7898	Sodium/nucleoside cotransporter
40551at7898	Complete	NC_007112.7	59570240	59571757	-	751.9	440	https://www.orthodb.org/v10?query=40551at7898	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1
40568at7898	Complete	NC_007116.7	69622030	69638340	+	1094.8	542	https://www.orthodb.org/v10?query=40568at7898	Vacuolar protein sorting 33A
40578at7898	Complete	NC_007125.7	6209981	6222528	-	602.3	410	https://www.orthodb.org/v10?query=40578at7898	highly divergent homeobox
40629at7898	Complete	NC_007118.7	56098589	56145403	+	927.3	646	https://www.orthodb.org/v10?query=40629at7898	Cadherin 15, type 1, M-cadherin (myotubule)
40691at7898	Complete	NC_007119.7	20398517	20413819	+	967.4	483
40703at7898	Complete	NC_007136.7	3761391	3785417	+	1080.5	621	https://www.orthodb.org/v10?query=40703at7898	THO complex 5
40708at7898	Complete	NC_007116.7	13394689	13426716	+	630.6	549	https://www.orthodb.org/v10?query=40708at7898	tectonic-2
40709at7898	Complete	NC_007126.7	26850072	26886642	-	732.5	566
40713at7898	Complete	NC_007114.7	5711452	5745530	-	755.1	570	https://www.orthodb.org/v10?query=40713at7898	transforming growth factor beta receptor type 3-like
40837at7898	Complete	NC_007124.7	31925649	31938446	-	968.2	609	https://www.orthodb.org/v10?query=40837at7898	digestive organ expansion factor homolog
40868at7898	Complete	NC_007124.7	35474237	35481784	+	683.3	478	https://www.orthodb.org/v10?query=40868at7898	McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin
40903at7898	Complete	NC_007116.7	62016737	62042476	+	870.8	472	https://www.orthodb.org/v10?query=40903at7898	A-kinase anchor protein 10, mitochondrial isoform X1
40905at7898	Complete	NC_007133.7	4962796	4988007	-	1171.9	706	https://www.orthodb.org/v10?query=40905at7898	calcium homeostasis endoplasmic reticulum protein isoform X1
40951at7898	Complete	NC_007119.7	53081142	53096652	+	942.7	484	https://www.orthodb.org/v10?query=40951at7898	WD repeat-containing protein 46
41033at7898	Complete	NC_007131.7	45669199	45722788	-	1010.4	562	https://www.orthodb.org/v10?query=41033at7898	Glycerophosphocholine phosphodiesterase 1
41043at7898	Complete	NC_007120.7	10782558	10804816	-	699.1	462	https://www.orthodb.org/v10?query=41043at7898	rac GTPase-activating protein 1-like
41047at7898	Complete	NC_007114.7	18655922	18672418	-	1034.6	559
41073at7898	Complete	NC_007127.7	29414357	29437277	-	787.1	504	https://www.orthodb.org/v10?query=41073at7898	semaphorin-7A-like
41134at7898	Complete	NC_007135.7	11890073	11905845	-	1003.2	500	https://www.orthodb.org/v10?query=41134at7898	Transmembrane 9 superfamily member
41149at7898	Complete	NC_007136.7	28555782	28579602	+	720.7	418	https://www.orthodb.org/v10?query=41149at7898	solute carrier family 15 member 5
41156at7898	Duplicated	NC_007115.7	13457029	13458612	+	799.0	417	https://www.orthodb.org/v10?query=41156at7898	Dual specificity tyrosine phosphorylation regulated kinase 3
41156at7898	Duplicated	NC_007122.7	21261760	21266765	-	925.6	478	https://www.orthodb.org/v10?query=41156at7898	Dual specificity tyrosine phosphorylation regulated kinase 3
41165at7898	Complete	NC_007124.7	40503645	40668073	+	1014.6	500	https://www.orthodb.org/v10?query=41165at7898	inactive heparanase-2
41171at7898	Complete	NC_007117.7	18524584	18531294	-	921.3	537	https://www.orthodb.org/v10?query=41171at7898	UTP6, small subunit (SSU) processome component, homolog (yeast)
41198at7898	Complete	NC_007124.7	10650669	10672406	-	1068.8	573	https://www.orthodb.org/v10?query=41198at7898	Solute carrier family 3 (amino acid transporter heavy chain), member 1
41246at7898	Complete	NC_007133.7	24624006	24640024	+	591.3	378	https://www.orthodb.org/v10?query=41246at7898	Mucolipin 2
41264at7898	Complete	NC_007134.7	31768765	31810104	-	802.7	472	https://www.orthodb.org/v10?query=41264at7898	HBS1-like protein isoform X1
41275at7898	Complete	NC_007126.7	44283722	44347996	+	1082.6	720	https://www.orthodb.org/v10?query=41275at7898	CWF19-like protein 2
41295at7898	Complete	NC_007117.7	23026748	23053152	+	961.8	500
41297at7898	Complete	NC_007116.7	33240743	33255737	-	1011.6	483	https://www.orthodb.org/v10?query=41297at7898	5'-AMP-activated protein kinase catalytic subunit alpha-1
41365at7898	Complete	NC_007116.7	12637825	12664418	-	893.3	521	https://www.orthodb.org/v10?query=41365at7898	Apoptosis-inducing factor, mitochondrion-associated, 3
41404at7898	Complete	NC_007134.7	2421686	2443672	+	1049.6	505	https://www.orthodb.org/v10?query=41404at7898	T-complex 1
41449at7898	Complete	NC_007119.7	15044396	15078291	+	927.8	508	https://www.orthodb.org/v10?query=41449at7898	formin-binding protein 1-like
41487at7898	Complete	NC_007121.7	15321632	15340091	-	796.1	516	https://www.orthodb.org/v10?query=41487at7898	pumilio homolog 3
